ProductID,ProductName,ShadowOf,ProductType,AggregateQty,SitePrice,AverageCost,QtySold30,QtySold60,QtySold90,QtySoldYTD,LocationNotes,PURCHASEGROUP,DEPARTMENT,BASEITEM,DEPOP,BUILDITEM,BRAND,MODELNUMBER,IDENTIFIER,ItemNotes,PORTS,PARTS,BOXNOTES,BUILDERRAM,CACHE,INTERFACE,TRANSFERRATE,MEMORYSIZE,CPUBRAND,SOCKET,MAXCPUS,RAMRANK,DIMMSLOTS,DIMMSPERCHANNEL,VARIATIONS,PRICINGNOTES,CORES,FORM,FSB,HYPERTHREADING,INTRAY,MEMORYCHANNELS,MICROCENTERSKU,ONBOARDGPU,SCREENSIZE,PURCHASINGNOTES,RAMTYPE,RANK,REFRESHRATE,SCALABILITY,SCRAPVALUE,WATTS,DESTINATION,SPEED,InventoryLowStockNotice,InventoryHighStockNotice,OnOrder
CTK 3003517,INTEL X520-DA2 E10G42BTDAG1P5 HIGH PROFILE O OF SFP'S PCI/NIC CARD,,NIC Card,0,70,0,0,0,0,0,,Intel X520-DA2,Card,TRUE,FALSE,FALSE,INTEL,X520-DA2,E10G42BTDAG1P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3003717,HP 517721-B21 519132-001 High Profile Dell,,NIC Card,0,20,8.7,0,0,0,1,CP-03-27,,Card,TRUE,FALSE,FALSE,HP,,519132-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 3003817,LSI SAS9200-8e H3-25260 LOW PROFILE DUAL EXTERNAL SAS Dell,,Raid Card,0,34.99,0,0,0,0,0,,920,Card,TRUE,FALSE,FALSE,LSI,,H3-25260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3004917,SUN Oracle x4607A 511-1098 Expansion Module PCI/NIC CARD,,NIC Card,0,16,0.1,0,0,0,0,BOX 148,,Card,TRUE,FALSE,FALSE,SUN Oracle,,511-1098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3005317,IBM SAS344SE-R 44E8701 HIGH PROFILE RAID CARD,,Raid Card,0,5.99,0,0,0,0,0,,SAS344SE-R,Card,TRUE,FALSE,FALSE,IBM,,44E8701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3005517,Sun Oracle T6320 501-7821 RAID CARD,,Raid Card,0,36,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,SUN Oracle,,501-7821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3005717,EMULEX P004096-03K 02DW9J HIGH PROFILE DUAL PORT PCI/NIC CARD,,NIC Card,0,52,24.31,0,0,0,0,WS BOX 58,,Card,TRUE,FALSE,FALSE,EMULEX,P004096-03K,02DW9J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,0
CTK 3005917,EMULEX P004096 J650T HIGH PROFILE 0 OF 2 SFP'S PCI/NIC CARD,,NIC Card,0,78,0.1,0,0,0,0,WS BOX 59,,Card,TRUE,FALSE,FALSE,EMULEX,P004096,J650T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3006017,Microsystems 2035-51100 AG4040 776A-AG4040 High Profile dual PCI/NIC CARD,,NIC Card,0,130,0,0,0,0,0,CP-02-06,5110,Card,TRUE,FALSE,FALSE,Microsystems,2035-51100,AG4040 776A-AG4040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 300630,AMD FIREPRO V7900 109-C32671 GRAPHIC CARD,,Graphics Card,0,49.99,0,0,0,0,0,,V7900,Card,TRUE,FALSE,FALSE,AMD,,109-C32671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 300670,HITACHI DJ4G2H 3274783-A 2 OF 2 SFP'S RAID CARD,,Raid Card,0,5,1.5,0,0,0,0,CP-02-21,,Card,TRUE,FALSE,FALSE,HITACHI,DJ4G2H,3274783-A,,2 OF 2 SFP'S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3007417,INTEL PRO/1000 GT PWLA8494GT HIGH PROFILE QUAD PCI/NIC CARD,,NIC Card,0,14.99,0,0,0,0,0,CP-04-03(0),1000,Card,TRUE,FALSE,FALSE,INTEL,PRO/1000 GT,PWLA8494GT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3007617,IBM H1135 90Y4735 CONTROLLER PCI/NIC CARD,,NIC Card,0,25,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,IBM,,90Y4735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3007717,BROOKTROUT TR1034+EB-BL-R 901-007-12 HIGH PROFILE DUAL PORTS PCI/NIC CARD,,NIC Card,0,100,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,BROOKTROUT,TR1034+EB-BL-R,901-007-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3008117,ALLEN BRADLEY CONTROLNET 1784-PCICS HIGH PROFILE DUAL GRAPHIC CARD,,Graphics Card,0,130,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,ALLEN BRADLEY,CONTROLNET,1784-PCICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3008539,HP FIREPRO V3900 703479-001 LOW PROFILE 1GB DVI-I DISPLAY PORT GRAPHIC CARD,,Graphics Card,0,19.99,6,0,0,0,0,,V3900,Card,TRUE,FALSE,FALSE,HP,,703479-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3008617,EVGA 7600GT 256-P2-N553 Dual DVI BUILD ITEM BUILDS GRAPHIC CARD,,Graphics Card,0,78,0,0,0,0,0,,760,Card,TRUE,FALSE,FALSE,EVGA,7600GT,256-P2-N553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3009017,PNY GeForce GT520 GMG120WN2F1EH HIGH PROFILE GRAPHIC CARD,,Graphics Card,0,39.99,0,0,0,0,0,,520,Card,TRUE,FALSE,FALSE,PNY,GeForce GT520,GMG120WN2F1EH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 300930,IBM X540-T2 49Y7972 HIGH PROFILE 2X RJ-45 NIC CARD,,NIC Card,0,150,0,0,0,0,0,,X540,Card,TRUE,FALSE,FALSE,IBM,,49Y7972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 300960,IBM ConnectX-2 81Y1541 HIGH PROFILE 2 OF 2 SFP PCI/NIC CARD,,NIC Card,0,25,0,0,0,0,0,,ConnectX-2,Card,TRUE,FALSE,FALSE,IBM,,81Y1541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3009617,FORSIGHT IMAGING 205 FAME GRABBER 750500 HIGH PROFILE GRAPHIC CARD,,Graphics Card,2,49.99,1,0,0,0,0,CP-03-03,,Card,TRUE,FALSE,FALSE,Foresight Imaging,205 FAME GRABBER,750500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 3010117,MATROX F7229-00 HIGH PROFILE DUAL DVI RAID CARD,,Raid Card,0,15,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,MATROX,,F7229-00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 301030,ATI FIREPRO 2450 7120035600G HIGH PROFILE GRAPHICS CARD GRAPHIC CARD,,Graphics Card,0,15,0,0,0,0,0,,FIREPRO 2450,Card,TRUE,FALSE,FALSE,ATI,FIREPRO 2450,7120035600G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3010817,GEFORCE 9400 GT VIDEO-498PCI-DLP HIGH PROFILE GRAPHIC CARD,,Graphics Card,0,69.99,0,0,0,0,0,,940,Card,TRUE,FALSE,FALSE,GEFORCE,9400 GT,VIDEO-498PCI-DLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3011713,Sun  X1107A-Z 375-3586 HIGH PROFILE 2 OF 2 SFP NIC CARD,,NIC Card,0,15,4,0,0,0,0,WS BOX 48,,Card,TRUE,FALSE,FALSE,SUN,,375-3586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3011813,IBM 00W0055 Low Profile 0 of 0 SFP CONTROLLER CARD,,Raid Controller,0,25,1,1,1,34,34,WS BOX 35,,Card,TRUE,FALSE,FALSE,IBM,,00W0055,,0 of 0 SFP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,0
CTK 3012013,IBM 00W0055 HIGH PROFILE 0 OF 2 SFP PCI/NIC CARD,,NIC Card,0,39.99,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,IBM,,00W0055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3012613,SUN QLE8142-SR  375-3681 LOW PROFILE 2 OF 2 SFP PCI/NIC CARD,,NIC Card,0,100,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,SUN,, 375-3681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3013117,DELL PERC 6/E PR174 HIGH PROFILE RAID CARD,,Raid Card,0,20,0,0,0,0,0,,PERC 6,Card,TRUE,FALSE,FALSE,DELL,,PR174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3013313,QLOGIC QLE2564 PX4810402 HIGH PROFILE 4 OF 4 SFP PCI/NIC CARD,,NIC Card,2,29.99,0,0,0,0,0,CP-01-32(0),QLE2564,Card,TRUE,FALSE,FALSE,QLOGIC,QLE2564,PX4810402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3013339,EMULEX  P004476-03G LOW PROFILE 0 OF 2 SFP'S NIC CARD,,NIC Card,0,49.99,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,EMULEX,, P004476-03G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3013713,DELL QUADRO K2200 XFDRD HIGH PROFILE 2X DISPLAY 1X DVI GRAPHIC CARD,,Graphics Card,0,99.99,78.82,0,0,0,11,BOX 035,K2200,Card,TRUE,FALSE,FALSE,DELL,,XFDRD,,"1X DVI, 2X DISPLAY",,,,,,,4GB,,,,,,,,,,,,,,,,,,,,,,,,,,,6,11,0
CTK 3013813,DELL QUADRO NVS 510 G5Y6D HIGH PROFILE QUAD PORT GRAPHIC CARD,,Graphics Card,11,120,24.5,4,4,4,7,CP-01-20,NVS510,Card,TRUE,FALSE,FALSE,DELL,,G5Y6D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99999,0
CTK 3014544,IBM U320 39J4732 Dual SCSI GRAPHIC CARD,,Graphics Card,0,24.99,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,IBM,,39J4732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3015244,KONA KONA Z-OEM-LHI-RO HIGH PROFILE GRAPHIC CARD,,Graphics Card,2,48.99,0,0,0,0,0,CP-01-27(0),KONA Z,Card,TRUE,FALSE,FALSE,KONA,KONA,Z-OEM-LHI-RO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3015444,DELL AMD RADEON X1300 JN996 HIGH PROFILE RAID CARD,,Raid Card,0,0,0,0,0,0,0,,1300,Card,TRUE,FALSE,FALSE,DELL,,JN996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3015744,PEAK SYSTEM CAN NETWORKS PCAN-PCI IPEH 002065 HIGH PROFILE DUAL PORT PCI/NIC CARD,,NIC Card,0,85,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,PEAK SYSTEM,CAN NETWORKS,PCAN-PCI IPEH 002065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3016011,dont use DELL PERC H700  do not use XXFVX 512MB RAID CARD DONT USE?,,Raid Card,0,41.99,0,0,0,0,0,,H700,Card,TRUE,FALSE,FALSE,DELL,,XXFVX,,,,,,512MB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99999,0
CTK 3016444,IBM 00AE807 HIGH PROFILE W/ CACHE W/O BATTERY BUILDS RAID CARD,,Raid Card,0,18,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,IBM,,00AE807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3016544,HP 656089-001 Low Profile Dual port No SFP CONTROLLER CARD,,Raid Controller,0,10,0,0,0,0,6,CP-03-10,,Card,TRUE,FALSE,FALSE,HP,,656089-001,,No SFP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3017044,DELL NVIDIA QUADRO NVS 285 X8702 HIGH PROFILE DMS-59 GRAPHIC CARD,,Graphics Card,0,0,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,DELL,,X8702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3017444,NATIONAL INSTRUMENTS PCI-MIO-16XE-10 PCI-6259 HIGH PROFILE GRAPHIC CARD,,Graphics Card,0,233.99,0,0,0,0,2,CP-04-12,,Card,TRUE,FALSE,FALSE,NATIONAL INSTRUMENTS,PCI-MIO-16XE-10,PCI-6259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99999,0
CTK 3017644,ATI FIREMV 2400 PCI 102A5940200 HIGH PROFILE 128MB GRAPHIC CARD,,Graphics Card,0,13.99,1,0,0,0,0,CP-04-03(0),,Card,TRUE,FALSE,FALSE,ATI,FIREMV 2400 PCI,102A5940200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3017744,SUN QLE8142-SR-SUN 7053422 LOW PROFILE 2 OF 2 SFP'S PCI/NIC CARD,,NIC Card,0,75,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,SUN,,7053422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3017844,SUN QLE8142-SR-SUN 7053422 LOW PROFILE 0 OF 2 SFP'S PCI/NIC CARD,,NIC Card,0,0,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,SUN,,7053422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3018444,ORACLE SAS9200-8E 7047853 LOW PROFILE DUAL EXTERNAL SAS RAID CARD,,Raid Card,0,17,0.01,0,0,0,0,CP-02-22(0),920,Card,TRUE,FALSE,FALSE,ORACLE,SAS9200-8E,7047853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3018544,LSI SAS9260-4I L3-25121-69A Low Profile No Cache No Battery CONTROLLER CARD,,Raid Controller,0,28,0,0,0,0,0,CP-02-31(0),SAS9260,Card,TRUE,FALSE,FALSE,LSI,SAS9260-4I,L3-25121-69A,,No Cache No Battery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3018744,HP DL580 G7 RISER BOARD 591199-001 PCI/NIC CARD,,NIC Card,0,0,0,0,0,0,0,,RISER,Card,TRUE,FALSE,FALSE,HP,,591199-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3018844,"IBM M5015 46M0851 No Bracket, w/ Battery RAID CARD",,Raid Card,0,8,0,0,0,0,0,Box 040,M5015,Card,TRUE,FALSE,FALSE,IBM,,46M0851,,,"No Bracket, w/ Battery",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,0
CTK 3018944,"IBM M5015 46M0851 No Bracket, No Battery BUILDS RAID CARD",,Raid Card,0,0,0,0,0,0,0,,M5015,Card,TRUE,FALSE,FALSE,IBM,,46M0851,,"No Bracket, No Battery",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3019144,DELL ATI RADEON 6450 M0KV6 HIGH PROFILE DVI DISPLAY PORT BUILDS GRAPHIC CARD,,Graphics Card,0,0,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,DELL,,M0KV6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3019344,"UNBRANDED (NOT SERVER BUILDS) NVIDIA QUADRO 4000 NO IDENTIIFIER DVI, 2x Display Ports BUILDS GRAPHIC CARD",,Graphics Card,0,0,19.59,0,0,0,0,,Quadro 4000,Card,TRUE,FALSE,FALSE,UNBRANDED (NOT SERVER BUILDS),NVIDIA QUADRO 4000,NO IDENTIIFIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3019444,MATROX M9125-E512F HIGH PROFILE DUAL DVI GRAPHIC CARD,,Graphics Card,1,225,0,0,0,0,0,Box 064,,Card,TRUE,FALSE,FALSE,MATROX,,M9125-E512F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99999,0
CTK 3019544,STARTECH RS232 Serial Card PEX4S553B GRAPHIC CARD,,Graphics Card,0,49.99,0,0,0,0,0,CP-02-16,,Card,TRUE,FALSE,FALSE,STARTECH,RS232 Serial Card,PEX4S553B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 3019644,EXSYS EX-44094 Quadro High Profile w/ Cables GRAPHIC CARD,,Graphics Card,0,49.99,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,EXSYS,,EX-44094,,w/ Cables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3020144,IBM QUADRO 2000D 03T8418 DUAL DVI CARD,,Graphics Card,3,28,14.25,0,0,0,2,CP-01-30,Quadro 2000,Card,TRUE,FALSE,FALSE,IBM,,03T8418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99999,0
CTK 3020244,"PNY QUADRO K2200 VCQK2200-T DVI, 2x Display Port 4GB GRAPHIC CARD",,Graphics Card,3,200,75.59,1,52,52,55,box 82,K2200,Card,TRUE,FALSE,FALSE,PNY,QUADRO K2200,VCQK2200-T,,,,,,,,,4GB,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 3020344,NVIDIA TESLA C2070 Dual High Profile GRAPHIC CARD,,Graphics Card,1,0,0,0,0,0,1,CP-01-07,,Card,TRUE,FALSE,FALSE,NVIDIA,,TESLA C2070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 3020444,"PNY GEFORCE GTX 580 ENGTX580/2DI/1536MD5 Dual DVI, Mini HDMI 1536MB GRAPHIC CARD",,Graphics Card,0,50,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,PNY,GEFORCE GTX 580,ENGTX580/2DI/1536MD5,,,,,,,,,1536MB,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3020544,IBM ASYNC NEO 4P 46K6734 HIGH PROFILE PCI/NIC CARD,,NIC Card,0,50,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,IBM,,46K6734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3020644,IBM 46K4931 HIGH PROFILE W/ EXTERNAL SAS EXPANDER PCI/NIC CARD,,NIC Card,0,12,1.5,0,0,0,0,CP-01-01(0),,Card,TRUE,FALSE,FALSE,IBM,,46K4931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3020744,HP QUADRO NVS 310 707252-001 HIGH PROFILE 512MB BUILDS PCI/NIC CARD,,NIC Card,45,14.99,5.16,4,5,7,56,"BOX 076,CP-03-02",NVS310,Card,TRUE,FALSE,FALSE,HP,,707252-001,,2X DISPLAY,,,,,,,512MB,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 3020944,CISCO N2XX-ABPCI02 HIGH PROFILE 0 OF 2 SFP'S GRAPHIC CARD,,Graphics Card,0,0,0,0,0,0,0,WS BOX 56,,Card,TRUE,FALSE,FALSE,CISCO,,N2XX-ABPCI02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3021144,CAVIUM CN3860N-500-NSP-NIC4-W-M2-G Quad Port 2GB RAID CARD,,Raid Card,0,13,0,0,0,0,0,,860,Card,TRUE,FALSE,FALSE,CAVIUM,,CN3860N-500-NSP-NIC4-W-M2-G,,,,,,2GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3021444,DELL BROADCOM 57800S 165T0 0 OF 2SFP'S BUILDS PCI/NIC CARD,,NIC Card,6,42.94,0,0,0,0,0,cp-02-02,780,Card,TRUE,FALSE,FALSE,DELL,,165T0,,"0 OF 2SFP'S , 2X RJ-45",,,,,,10GBPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99999,0
CTK 3021544,AMCC 9550SXU-12SI 700-3207-01 12 Port SATA RAID CARD,,Raid Card,0,24.99,0,0,0,0,0,,550,Card,TRUE,FALSE,FALSE,AMCC,9550SXU-12SI,700-3207-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3021644,LSI MR SAS 8888ELP L3-01119 HIGH PROFILE W/ CACHE PCI/NIC CARD,,NIC Card,0,18,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,LSI,MR SAS 8888ELP,L3-01119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3021744,"DELL PERC H730 44GNF No Bracket, No Battery BUILD ITEM PCI/NIC CARD",,NIC Card,1,160,76.76,0,0,0,3,CP-03-29,H730,Card,TRUE,FALSE,FALSE,DELL,,44GNF,,"No Bracket, No Battery",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,0
CTK 3021844,"AMD RADEON HD 5450 299-AE164-000SA HIGH PROFILE, HDMI, DVI, VGA GRAPHIC CARD",,Graphics Card,0,19.99,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,AMD,,299-AE164-000SA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3021944,SUN ATLS2GF 7054890 HIGH PROFILE 0 OF 2 SFP'S GRAPHIC CARD,,Graphics Card,0,80,0.5,0,0,0,0,CP-01-06(0),,Card,TRUE,FALSE,FALSE,SUN,,7054890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3022044,ADAPTEC AAR-1420SA HIGH PROFILE SATA RAID CARD,,Raid Card,0,14,0,0,0,0,0,,420,Card,TRUE,FALSE,FALSE,ADAPTEC,,AAR-1420SA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3022744,DATA DOMAIN DDU-DDNVRAM 510-0327-0005-A LOW PROFILE W/ RAM PCI/NIC CARD,,NIC Card,0,39.99,0,0,0,0,0,CP-01-19(1),DDMVRAM,Card,TRUE,FALSE,FALSE,DATA DOMAIN,DDU-DDNVRAM,510-0327-0005-A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3022844,CISCO MR SAS 9271-8I UCS-RAID9271CV-8I LOW PROFILE W/ CACHE AND BAT MISC,,Raid Card,0,75,34,0,0,0,0,,9271-8i,Card,TRUE,FALSE,FALSE,CISCO,,UCS-RAID9271CV-8I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
CTK 3023044,"AMCC 9500S-8R 700-0161-01F w/ Cables, w/ Cache RAID CARD",,Raid Card,0,25,0,0,0,0,0,,950,Card,TRUE,FALSE,FALSE,AMCC,9500S-8R,700-0161-01F,,"w/ Cables, w/ Cache",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3023244,SUN XVR-300 375-3458-01 LOW PROFILE DMS-59 GRAPHIC CARD,,Graphics Card,0,0,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,SUN,,375-3458-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3023844,ADDONICS ADS3GX4R5-E Quad Port GRAPHIC CARD,,Graphics Card,0,17,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,ADDONICS,,ADS3GX4R5-E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3024044,ATTO TECHNOLOGIES H680 HIGH PROFILE DUAL EXTERNAL SAS RAID CARD,,Raid Card,0,180,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,ATTO TECHNOLOGIES,,H680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3024244,BLACKMAGIC DESIGN INTENSITY PRO BMDPCB41G1 Video Editing Card GRAPHIC CARD,,Graphics Card,0,70,0,0,0,0,1,CP-02-12(1),,Card,TRUE,FALSE,FALSE,BLACKMAGIC DESIGN,INTENSITY PRO,BMDPCB41G1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3024644,AMD ATI FIREPRO 2450 102B4360101 HIGH PROFILE PCI/NIC CARD,,NIC Card,0,0,0,0,0,0,0,CP-02-10(0),360,Card,TRUE,FALSE,FALSE,AMD,,102B4360101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3024744,SILICOM PEG2BPI5 PEG2BPI6-SD-ROHS HIGH PROFILE DUAL-PORT NIC CARD,,NIC Card,0,9.99,0,0,0,0,0,,,Card,TRUE,FALSE,FALSE,SILICOM,PEG2BPI5,PEG2BPI6-SD-ROHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3024844,SILICOM PEG4BPI6-SD-ROHS HIGH PROFILE QUAD PORT PCI/NIC CARD,,NIC Card,0,19.99,4,0,0,0,3,CP-03-03(1),,Card,TRUE,FALSE,FALSE,SILICOM,,PEG4BPI6-SD-ROHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3024944,NETRONOME SYSTEMS I8000 AMDA1485-0005 NIC CARD,,NIC Card,0,0,0,0,0,0,0,,8000,Card,TRUE,FALSE,FALSE,NETRONOME SYSTEMS,I8000,AMDA1485-0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3025144,PNY NVIDIA QUADRO 2000 VCQ2000V2-T BUILDS GRAPHIC CARD,,Graphics Card,0,0,25.71,0,0,0,0,BUILD BOX 03(0),Quadro 2000,Card,TRUE,FALSE,FALSE,PNY,NVIDIA QUADRO 2000,VCQ2000V2-T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3025244,DELL PERC H710 D0JMF LOW PROFILE W/ CACHE BUILDS RAID CARD,,Raid Card,1,0,29.57,0,0,0,1,BUILD BOX 07,H710,Card,TRUE,FALSE,FALSE,DELL,,D0JMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
CTK 3025644,DELL FUSION-IO 640GB 7XVKM PCIE SSD 640GB RAID CARD,,Raid Card,0,125,0,0,0,0,0,CP-02-13(0),640,Card,TRUE,FALSE,FALSE,DELL,,7XVKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
